559756.665208196	5651993.29038811	3	0	0.553
562998.944539795	5650386.74978871	3	0	0.802
563134.731611791	5650799.65545476	3	0	0.561
563079.027845086	5651107.53488512	3	0	0.644
563294.220398983	5651216.73705943	3	0	0.607
563065.52463926	5651492.25173126	3	0	0.595
563338.384648257	5651489.43018741	3	0	0.558
563143.258564258	5651721.75678044	3	0	0.466
563371.252701926	5651812.16221929	3	0	0.511
563246.622947984	5652032.88614474	3	0	0.528
563041.996172747	5651977.17372058	3	0	0.405
562849.931008712	5651965.47102996	3	0	0.334
562724.506002751	5651735.39282791	3	0	0.575
562528.476616307	5651994.0984217	3	0	0.463
562294.090040184	5651555.59567219	3	0	0.497
562033.17334847	5651728.85250946	3	0	0.548
560865.945091705	5651594.31332979	3	0	0.559
560759.750199142	5651969.31578398	3	0	0.638
560447.904034682	5651642.84521421	3	0	0.488
560366.19656462	5651943.31719091	3	0	0.472
560053.413048462	5651695.47278753	3	0	0.398
559665.635409777	5651618.35680458	3	0	0.421
559937.548453145	5651278.16084995	3	0	0.431
559507.990075507	5651114.39043254	3	0	0.445
559664.875204616	5650873.69282504	3	0	0.461
559884.258986947	5650922.5501736	3	0	0.487
560105.409283324	5650869.67752922	3	0	0.473
560380.169999929	5650764.04927439	3	0	0.519
559911.396378417	5650490.63872372	3	0	0.482
560099.838827724	5650159.72149329	3	0	0.402
560379.193492935	5649987.70093548	3	0	1.13
560232.866734229	5649679.4999841	3	0	0.365
559969.727720808	5649434.42711879	3	0	0.509
559873.441366364	5649131.7850248	3	0	0.538
559182.423289493	5649089.55831595	3	0	0.465
559307.134879956	5649585.1368969	3	0	0.443
558988.233948746	5649483.66629023	3	0	0.738
559172.600927407	5649866.9581545	3	0	0.564
559023.141156921	5650214.16500548	3	0	0.96
559328.945879069	5650177.64454869	3	0	0.436
559572.413741325	5650338.14602695	3	0	0.618
559537.780157818	5649624.84558349	3	0	0.409
559787.862022738	5649877.03730871	3	0	0.469
559105.035878038	5650615.66752904	3	0	0.611
558939.891992635	5651108.5076591	3	0	0.295
559259.601187348	5651044.09075592	3	0	0.626
559055.168046663	5651963.1613237	3	0	0.563
558120.793829663	5650611.71392767	3	0	1.69
560446.345294149	5648293.78707484	3	0	0.649
560610.337882881	5647854.73784084	3	0	0.494
560437.369746459	5647558.20872909	3	0	0.402
560759.472473891	5647479.81762818	3	0	0.324
561072.019757629	5647599.12389128	3	0	0.384
560978.009846674	5648164.28987493	3	0	1.359
561546.389534619	5647509.27015549	3	0	0.632
561644.628787971	5647815.74763994	3	0	0.291
561216.589796081	5647099.40329926	3	0	0.567
562398.802036707	5648419.57530279	3	0	0.408
562165.490090008	5648717.3015886	3	0	0.498
562375.014300866	5649071.25355238	3	0	0.768
562170.492576066	5649491.80760701	3	0	0.958
562658.62190296	5649484.6131534	3	0	0.666
563066.318290013	5649346.40716618	3	0	0.877
562712.797077915	5649957.91717725	3	0	0.611
563109.559455674	5649972.06471827	3	0	0.543
562628.263211819	5650338.34590318	3	0	0.679
562528.447705756	5650686.41072746	3	0	0.654
562100.26533419	5650742.13222336	3	0	0.762
562075.547401434	5651137.93823618	3	1	0.516
562488.296241915	5651182.53249115	3	0	0.571
562765.937831408	5651086.72566185	3	0	0.553
562784.425068922	5651478.67983032	3	0	0.643
560707.422309774	5650381.75357272	3	0	0.705
560813.00541537	5650935.53524996	3	0	0.583
560698.985053353	5651215.29812462	3	0	0.489
560421.383096011	5651331.22996715	3	0	0.542
561081.891956118	5649164.58793924	3	0	1.333
561445.277659108	5648456.48749991	3	0	1.921
561253.103275298	5650124.53641477	3	0	0.761
558745.97292783	5649408.72076786	3	0	1.151
558833.554904905	5651127.13250705	3	0	1.557
561331.75298954	5651976.26287249	3	0	0.516
561087.472501584	5651838.95070844	3	0	0.516
561174.631792115	5651482.65364143	3	0	0.516
561455.988970599	5651476.90344216	3	0	0.483
561753.647540292	5651718.57130717	3	0	0.455
561683.994420964	5651988.53985252	3	0	0.503
561557.267179515	5650963.08615438	3	0	0.509
561197.014754258	5651065.54506344	3	0	0.448
561984.85900409	5650113.09054283	3	0	1.132
562243.546154782	5650322.01548699	3	0	0.696
562304.824243462	5650012.61858865	3	0	0.574
568398.342862505	5652745.50614145	4	0	1.323
569279.905438166	5651191.5902155	4	0	0.957
570484.48363123	5651922.21138018	4	0	0.516
570901.994713793	5651570.60678478	4	0	0.256
570829.343264828	5651851.74691317	4	0	0.385
571057.993888881	5651305.45471534	4	0	0.595
571212.165436517	5651788.68559247	4	0	0.555
571538.23479407	5651660.17102019	4	0	0.466
571529.064393116	5652071.61678826	4	0	0.378
571851.430054159	5652081.08757211	4	0	0.459
571743.286051262	5652435.47272608	4	0	0.466
571490.498741686	5652557.25145653	4	0	0.387
571253.47205319	5652684.36629998	4	0	0.44
571119.45213176	5652481.32534285	4	0	0.513
571084.447676618	5652172.08733437	4	0	0.362
570734.969808931	5652484.57039258	4	0	0.445
570404.793275936	5652527.76170235	4	0	0.437
570387.604271467	5652862.33263668	4	0	0.443
570164.934189125	5652711.02392493	4	0	0.375
570046.707646132	5652421.02253701	4	0	0.465
569211.35158457	5653663.14446682	4	0	0.666
570556.277016721	5654351.5248708	4	0	0.323
571467.267303636	5653684.73100888	4	0	0.61
571721.205463163	5653465.66290439	4	0	0.955
571981.11711456	5653415.8324504	4	0	0.727
572074.252283589	5653423.95758347	4	0	0.468
572311.77811123	5653193.77020162	4	0	0.551
572476.375327082	5653382.27043152	4	0	0.552
572893.141520962	5653356.50252601	4	0	0.439
572776.385709501	5653754.21981821	4	0	0.481
573091.649647828	5653781.78867823	4	0	0.274
573354.735409107	5653807.28472906	4	0	0.614
573430.038008025	5653896.20489108	4	0	0.339
573705.229151526	5653714.37952676	4	0	0.686
573690.365332086	5653717.21882416	4	0	0.399
573461.395739263	5653302.00270235	4	0	0.461
573848.759696707	5653322.39835874	4	0	0.575
573710.881891415	5652949.93855261	4	0	0.665
574112.454687382	5653074.1838686	4	0	0.588
574197.855758878	5652687.77272905	4	0	1.262
574470.862766404	5652467.19892443	4	0	0.342
574779.943789297	5653737.19185457	4	0	0.472
574397.949253523	5653631.96936604	4	0	0.978
574245.308545116	5653414.83767692	4	0	0.289
574035.434962826	5653663.42847249	4	0	0.262
574405.477869196	5654102.22725386	4	0	0.503
573287.850558533	5654281.25172171	4	0	0.62
573941.562982348	5654099.17800243	4	0	0.547
572873.486390747	5654142.02627049	4	0	0.633
572469.889632536	5654196.85286532	4	0	0.507
571855.333047235	5654133.05727867	4	0	0.454
571929.256840538	5653838.00373052	4	0	0.405
572360.401552379	5653771.08660967	4	0	0.564
575271.996977579	5654600.84708721	4	0	1.018
574729.563669823	5654109.05818492	4	0	0.412
574526.004493793	5650720.13412709	4	0	1
572681.379724473	5650803.72211327	4	0	0.72
572004.406862066	5650521.37454844	4	0	0.331
571528.841071614	5650705.61014169	4	0	0.539
571585.187052492	5650816.05374421	4	0	0.391
571849.562148483	5650913.44314381	4	0	0.383
571634.221165207	5651251.72187946	4	0	0.319
572053.311412829	5651053.18884511	4	0	0.489
572122.826855772	5651642.91519915	4	0	0.385
571836.652480026	5651686.85382524	4	0	0.412
572144.622613868	5652035.96804008	4	0	0.412
572428.752687952	5651650.94456763	4	0	0.4
572450.514146091	5652035.74767652	4	0	0.418
572319.495410217	5652434.93317334	4	0	0.481
572517.997182848	5652822.41164473	4	0	0.458
571970.941178806	5652834.59746236	4	0	0.926
571760.649484387	5652904.74385458	4	0	0.45
571438.278287775	5652872.20933818	4	0	0.314
571502.550003495	5653211.70172712	4	0	0.27
571008.704005605	5653131.70604731	4	0	0.581
570828.70693049	5652892.44417982	4	0	0.392
571031.935586805	5653581.04540156	4	0	1.463
571115.25442329	5653504.93115345	4	0	0.305
572808.640386309	5652449.69559838	4	0	0.441
573128.044658017	5652519.22707023	4	0	0.423
573300.101641422	5652866.48237855	4	0	0.598
573541.760466553	5652558.29065202	4	0	0.852
573104.677922028	5652990.93814085	4	0	0.415
573196.171171848	5653294.70842846	4	0	0.3
571239.328488139	5650754.47663389	4	0	0.681
570938.924459625	5651147.24355312	4	0	0.5
570569.372916988	5650947.82113937	4	0	1.328
570932.893010773	5650483.83946162	4	0	0.493
570923.489287684	5650166.48100083	4	0	0.348
571162.501142298	5650171.90910903	4	0	0.353
570493.647370335	5649617.19852063	4	0	0.938
570802.825100838	5650013.69332752	4	0	0.336
570446.397097426	5650371.76830401	4	0	0.784
570067.802210792	5650157.22962898	4	0	0.429
570401.703431023	5647914.87379771	4	0	0.671
571932.463160588	5649454.66165791	4	0	1.471
572052.660286958	5650004.58471813	4	0	0.638
572543.628745037	5650002.26409018	4	0	0.591
569591.044596707	5645621.70621821	4	0	0.981
570120.347861537	5646115.86922618	4	0	0.367
569703.868995403	5646275.49930198	4	0	0.384
569731.858918586	5645995.81690398	4	0	0.324
569494.101839761	5646034.32191205	4	0	0.391
569479.729784213	5646063.84095356	4	0	0.572
569587.944818289	5646499.81988413	4	0	0.418
569233.846947237	5646697.28029253	4	0	0.575
569818.485922721	5646768.27506406	4	0	0.6
570205.632196704	5646464.76579991	4	0	0.494
569430.854325857	5647192.12380612	4	0	0.515
568923.671155491	5647172.10736617	4	0	0.378
568942.600150298	5647586.45097588	4	0	0.606
568525.540885852	5647395.48635275	4	0	0.472
568931.251072536	5646818.3225468	4	0	0.36
568800.627027576	5646431.62456375	4	0	0.545
568843.238751479	5648098.71448159	4	0	0
569027.688156873	5647932.14437919	4	0	0.468
572066.542604235	5650998.23195218	4	0	1.482
571767.249604755	5650253.87140141	4	0	1.045
572438.516170784	5650370.26265219	4	0	1.17
574961.24590749	5653080.53950185	4	0	1.381
574843.836498817	5653085.06955486	4	0	0.315
574774.442384021	5653290.82743081	4	0	0.256
574908.642391296	5652698.11978962	4	0	0.305
574773.861544649	5652577.1358107	4	0	0.825
575655.586445619	5652631.00752802	4	0	1.517
574815.190591733	5653414.08095355	4	0	0.344
575277.839083371	5653132.79186225	4	0	0.842
573731.474554028	5644719.34441393	4	0	0.568
563708.333780633	5646028.22768672	5	0	0.463
563743.769384392	5646814.04499845	5	0	0.41
563987.462206402	5647708.42158008	5	0	0.613
563880.945074239	5648258.0909495	5	0	0.436
564531.362488285	5647782.04227593	5	0	0.561
564590.139384539	5648201.73776544	5	0	0.626
564597.147520484	5648310.04968956	5	0	0.578
564623.290813122	5648544.13467822	5	0	0.628
564972.304426241	5648351.75116497	5	0	0.471
565052.140771188	5648691.21094524	5	0	0.642
564940.447227154	5649166.83952311	5	0	0.554
565273.800997038	5649213.4080706	5	0	0.714
564783.669166088	5649621.95923137	5	0	0.537
564508.095174761	5649024.48589808	5	0	0.474
564277.965357867	5649481.65906982	5	0	0.478
564022.060169277	5649631.72259817	5	0	0.557
563599.579862017	5649601.28749305	5	0	0.626
563880.593814956	5650382.78301874	5	0	0.524
563316.715631553	5650444.92594576	5	0	0.593
563548.873370326	5651969.44016282	5	0	0.562
563958.409200608	5652038.82006562	5	0	0.441
563758.396460562	5651981.77748163	5	0	0.56
563657.850539117	5651553.32623636	5	0	0.46
564073.129828647	5651519.45586913	5	0	0.464
564147.156928968	5651859.9765836	5	0	0.44
564210.634943691	5652079.82493192	5	0	0.525
564426.323700767	5652034.86220589	5	0	0.588
565360.766242594	5652162.05197519	5	0	0.845
566058.753236184	5651905.99318615	5	0	0.563
565149.777300145	5651370.3678857	5	0	0.576
565287.289754519	5650987.55022468	5	0	0.433
564930.98289279	5650813.40456471	5	0	0.515
564615.439167789	5651142.12816905	5	0	0.572
564337.081945955	5650747.57450536	5	0	0.466
563976.278853937	5650910.67860307	5	0	0.43
563615.542537026	5650984.74762679	5	0	0.585
564445.885829523	5650290.5461797	5	0	0.588
564894.239751034	5650178.31165255	5	0	0.644
564938.173238789	5651586.67335087	5	0	0.6
565156.128269234	5651646.98058058	5	0	0.513
564918.170769636	5651908.39052713	5	0	0.488
564755.205764496	5652060.39911037	5	0	0.734
564587.298676289	5651684.26290315	5	0	0.553
565701.262056633	5650870.77217251	5	0	0.511
566127.569931007	5650873.79639128	5	0	1.365
565289.021620085	5650280.32137689	5	0	0.735
561732.977199346	5646989.9917898	5	0	0.537
562183.299352033	5647640.79625459	5	0	0.479
562998.209910598	5648432.31133786	5	0	0.512
562178.415919717	5648179.08166738	5	0	0.438
562475.320388256	5644867.44510712	5	0	0.695
562404.41306438	5644595.82223698	5	0	0.525
562072.521299603	5644436.8735027	5	0	0.5
562475.924745328	5644215.93938665	5	0	0.547
561582.578215864	5644335.68693718	5	0	0.375
561228.662307889	5644009.9511352	5	0	0.426
560686.162526571	5644328.38834681	5	0	0.37
560607.072893539	5644598.61779374	5	0	0.325
560947.683163455	5644796.87508115	5	0	0.341
561115.795903479	5644375.72434522	5	0	0.378
561284.523777154	5644764.27664021	5	0	0.474
561668.256574768	5644751.81494963	5	0	0.415
560514.633298067	5644957.69359422	5	0	0.384
563122.71130324	5644437.72450457	5	0	0.483
562912.534537542	5644720.64184119	5	0	0.542
564428.351520742	5640007.98709094	6	0	0.399
562261.193162292	5640212.210768	6	0	0.544
562335.630150432	5640725.36804625	6	0	0.432
562360.409609177	5641045.19020425	6	0	0.29
562127.129030808	5641116.00981835	6	0	0.511
562516.597256576	5641193.76545629	6	0	0.42
563122.697433698	5641465.19274968	6	0	1.15
562838.527872315	5641308.1309496	6	0	0.703
562236.991740648	5641468.25697725	6	0	0.258
562323.639577924	5642072.99668309	6	0	1.066
562155.939217541	5642568.30382845	6	0	0.365
562217.958328483	5642707.80188047	6	0	0.658
562515.344743755	5642747.739389	6	0	0.482
562525.753145216	5643217.12419323	6	0	0.29
562729.107671711	5643178.50848405	6	0	0.834
562865.336384531	5643386.83524396	6	0	0.5
563127.17177891	5643407.61440298	6	0	0.444
563225.722434606	5642892.44814867	6	0	1.312
563846.381384604	5643534.38217677	6	0	0.272
563792.568098791	5643020.37349819	6	0	0.389
564108.761250845	5643322.94915958	6	0	0.457
564218.033798527	5642887.686889	6	0	0.459
564548.803316205	5643000.62130613	6	0	0.395
564789.785277248	5643021.27818111	6	1	0.75
564537.63268912	5642604.50659236	6	0	0.503
564771.099347025	5642981.78189526	6	0	0.312
564537.729058439	5643356.56769996	6	0	0.389
564527.245422122	5643741.70464968	6	0	0.434
563808.796063433	5644479.0692211	6	0	1.405
563907.503693056	5644496.66822044	6	0	0.645
564060.907525817	5644853.53566698	6	0	0.384
563726.624943208	5645463.6357648	6	0	0.369
564102.915559478	5645474.559534	6	0	0.527
564045.553860716	5645935.55586024	6	0	0.677
563168.107535573	5646380.44390475	6	0	0.588
564098.588219575	5646372.12141603	6	0	0.431
564048.821139615	5646713.61972326	6	0	0.406
563876.537894145	5647102.19833442	6	0	1.023
564074.820355929	5647328.86533872	6	0	0.493
564865.873198599	5647747.60267145	6	0	0.502
565889.204269039	5648280.23234557	6	0	0.876
567536.139477326	5650130.49177528	6	0	0.489
562097.284876201	5646047.76163507	6	0	0.555
561752.670905156	5643952.79129391	6	0	0.788
561223.646743863	5643748.06258368	6	0	0.384
561194.603807525	5643462.70727813	6	0	0.464
561414.32624658	5643285.68031965	6	0	0.309
561780.842598553	5643267.94872963	6	0	0.688
561379.89196433	5642976.67247634	6	0	0.563
560833.126669097	5642754.31155441	6	0	0.448
560851.412780818	5642957.61529116	6	0	0.362
560898.287079519	5643202.6768042	6	0	0.37
560603.556761223	5643425.08919874	6	0	0.303
560502.02905512	5643337.71746619	6	0	0.681
560548.846963587	5642747.29580338	6	0	0.269
560985.840208146	5642198.51578395	6	0	0.598
560919.688932945	5642163.66182487	6	0	0.391
560811.598311358	5641845.61070419	6	0	0.476
560459.178753907	5641359.31974141	6	0	0.583
560642.48990488	5641548.23873158	6	0	0.278
560713.262275606	5641175.76658119	6	0	0.445
561037.708265021	5641223.4766959	6	0	0.386
561119.632112686	5641559.04748521	6	0	0.759
561582.552597685	5641681.34989671	6	0	0.606
561336.220823043	5641778.16742387	6	0	0.437
561565.612380925	5642135.3505119	6	0	0.697
561249.949043093	5642217.2629691	6	0	0.238
561817.89168932	5641655.07408045	6	0	0.489
561787.927500073	5641024.4088558	6	0	0.363
561577.622828471	5641167.75238922	6	0	0.514
561172.141149666	5640843.65082607	6	1	0.472
561269.37279089	5640721.26812963	6	0	0.537
561188.217824566	5640255.55070282	6	0	0.769
560760.814944196	5640892.44240121	6	0	0.27
560546.767603367	5644399.27331934	6	0	0.815
562138.070526329	5643272.07231984	6	0	0.406
562243.297155476	5643220.43338068	6	0	0.43
563282.863989131	5644137.95491442	6	0	0.565
568314.364311621	5644950.42779886	6	0	0.695
569371.376397643	5642042.4828789	6	0	1.14
570119.905643365	5640359.24396732	6	0	0.486
570522.735099242	5639476.68466698	6	0	0.649
570156.908654786	5639038.2978551	6	0	0.226
569912.910321575	5638859.17495433	6	0	0.442
569742.737943846	5639149.13114251	6	0	0.778
569784.155198162	5638394.82980805	6	0	0.345
569245.801929282	5638912.59913264	6	0	0.457
568847.18169128	5639356.97101098	6	0	1.054
569420.102693292	5639550.6298832	6	0	1.279
569046.183870993	5639986.6837345	6	0	0.76
569344.968247407	5640186.04231193	6	0	0.946
569134.017030012	5640775.58844633	6	0	0.402
568837.920597467	5640740.34665494	6	0	0.559
568258.470947236	5641147.99397745	6	0	0.191
568431.137579277	5640670.10299912	6	0	0.459
568134.800157996	5640871.98087956	6	0	0.91
567766.73121075	5640569.64055721	6	0	0.466
567586.307169995	5641024.11108665	6	0	0.6
567311.561381861	5641238.38673179	6	0	0.247
567179.592663563	5641056.69243065	6	0	0.44
567437.38973662	5641583.07583617	6	0	0.478
567793.138734429	5641394.33792291	6	0	0.38
568067.6063522	5641814.46669107	6	0	0.479
567921.112432052	5641865.07107398	6	0	0.543
567521.931340862	5641997.42152721	6	0	0.354
568692.824063669	5641701.56635166	6	0	0.732
568659.096555094	5641598.26137856	6	0	0.459
569059.532138566	5641244.57827818	6	0	0.339
567993.731706317	5643367.76821498	6	0	0.692
567664.641838238	5643067.6548867	6	0	0.35
567471.907924656	5643267.96689382	6	0	0.373
567099.580619118	5643325.93231199	6	0	0.368
567299.424419308	5643653.28377503	6	0	0.352
566971.694146929	5643997.76543323	6	0	0.445
567162.221617585	5644532.11051799	6	0	0.544
566981.615446229	5644577.7554196	6	0	0.521
566630.496206295	5644458.34332403	6	0	0.41
566605.488708071	5645037.54889147	6	0	0.444
566268.089142681	5644579.92549222	6	0	0.674
566173.059864026	5645135.50618673	6	0	0.488
566230.708943111	5645523.0430608	6	0	0.414
566587.149130858	5645552.982464	6	0	0.348
566313.735449512	5646270.25983095	6	0	0.517
566262.406710371	5645910.3334337	6	0	0.537
565884.313636353	5646085.43880477	6	0	0.485
565686.56666715	5645605.15552888	6	0	1.064
565660.77651376	5645405.63154572	6	0	0.57
565513.503459446	5644282.33623661	6	0	0.838
565852.616152782	5644239.78399058	6	0	0.592
565591.179962599	5643840.17777973	6	0	0.708
565944.178194686	5643680.58884938	6	0	0.576
565604.662091378	5643469.58120167	6	0	0.409
565405.464722287	5643128.21958404	6	0	0.536
566656.352545606	5643039.08751902	6	0	0.641
566503.802872505	5643639.0195815	6	0	0.605
566303.507503908	5643790.67858681	6	0	0.58
566420.527869	5644114.83081855	6	0	0.501
566630.360907064	5642483.67791486	6	0	0.501
566582.849402903	5642478.58382094	6	0	0.486
566603.120965354	5642097.57349757	6	0	0.466
566191.078379807	5641829.27261489	6	0	0.374
566673.708560169	5641509.15582553	6	0	0.443
566999.337295351	5641930.20862171	6	0	0.392
566559.870377453	5640925.4420265	6	0	0.413
566015.890147008	5641526.52035663	6	0	0.348
565972.246655108	5641143.08018273	6	0	0.439
565531.059026439	5641028.66120479	6	0	0.553
565064.632071902	5640723.10664897	6	0	0.416
565115.257940563	5641007.45337296	6	0	0.301
564774.966749042	5640830.67632092	6	0	0.509
564733.486459068	5641232.83974349	6	0	0.524
565103.786406478	5641376.01229496	6	0	0.382
564753.319237236	5641684.59797068	6	0	0.57
564947.215078385	5642042.94668905	6	0	0.765
564575.312574656	5642023.80387379	6	0	0.222
564944.888248311	5641796.7600429	6	0	1.066
563862.713561266	5641957.89929422	6	0	0.505
563874.395357352	5643002.07425305	6	0	1.077
563076.531756843	5642704.89216963	6	0	0.284
563847.85685183	5641924.9640192	6	0	0.35
564041.162982978	5641696.15182503	6	0	0.587
564400.48352412	5641517.71239039	6	0	0.544
564388.834077684	5641049.63783071	6	0	0.408
564309.680860199	5640633.2322545	6	0	0.811
565946.806654947	5640343.80608389	6	0	0.514
566416.011045418	5640528.99797467	6	0	0.606
567019.414174755	5640596.44312555	6	0	0.562
567305.432764374	5640395.4247869	6	0	0.579
567391.982162309	5639997.12746815	6	0	0.379
567577.012085252	5639660.590065	6	0	0.427
567873.292913513	5639755.84719864	6	0	0.361
568238.081057189	5639594.70530117	6	0	0.592
568188.992184047	5639248.62241724	6	0	0.451
568420.838523045	5638780.88866257	6	0	0.371
568227.414008432	5638680.38739895	6	0	0.371
568118.592901394	5638674.61397376	6	0	0.368
568868.98451112	5638458.83878654	6	0	0.509
568821.818320801	5637124.95334142	6	1	0.395
567604.171987933	5637631.27172017	6	0	0.923
566558.344388583	5638718.76560097	6	0	1.429
566182.863437404	5639399.86584242	6	0	0.9
568487.747264136	5640125.64726808	6	0	0.652
568748.279906017	5640266.68540773	6	0	0.206
568498.173022062	5639900.0268477	6	0	0.367
568631.645686039	5639613.93578848	6	0	0.349
565526.211333633	5642177.70088856	6	0	1.263
565699.056235078	5641843.70823311	6	0	0.809
565123.10545678	5644803.66331134	6	0	1.489
564529.645868915	5646028.78740748	6	0	0.562
564905.961263289	5646074.97255731	6	0	0.812
565381.122316042	5646556.91221905	6	0	0.804
564897.515904658	5646707.29337656	6	0	1.158
564927.714860121	5647119.27571544	6	0	0.493
564794.479462023	5647275.58747482	6	0	0.445
564471.795844664	5647164.84741936	6	0	0.526
564487.720964655	5646664.7555392	6	0	0.537
565587.690174054	5646276.98551014	6	0	0.486
565990.700182895	5646636.39972878	6	0	0.463
566075.017788046	5647056.93858879	6	0	0.348
567432.430225637	5647066.04394379	6	0	0.285
568826.333399864	5648443.26889439	6	0	0.468
565684.380734751	5645089.0929346	6	0	0.947
565701.415180665	5644679.77274319	6	0	1.664
562502.389962508	5643858.94320945	6	0	1.265
